config_id,run_key,run_id,run_started_at,run_finished_at,status,project_id,location,system_prompt,scenario,shots_json,shots_count,repair_prompt,generation_model,generation_temperature,repair_model,repair_temperature,repair_shots_json,max_iterations,compiler_jar,use_generated_dsl_cache,generated_dsl_source,generated_dsl_cache_path,run_dir,dsl_dir,compiler_dir,summary_iterations_recorded,summary_validations_attempted,summary_compiler_failures,summary_compiler_successes,summary_setup_errors,summary_first_success_iteration,summary_final_success_dsl_path,summary_total_compiler_feedback_chars,summary_llm_calls,summary_prompt_tokens_est_total,summary_response_tokens_est_total,telemetry_llm_calls,telemetry_prompt_chars_total,telemetry_response_chars_total,telemetry_prompt_tokens_est_total,telemetry_response_tokens_est_total,derived_iteration_count,derived_success,derived_first_success_iteration,derived_iterations_to_best,derived_best_error_score,derived_best_error_lines,derived_best_warning_lines,derived_final_error_score,derived_final_error_lines,derived_final_warning_lines,derived_initial_error_score,derived_auc_error_score,derived_normalized_auc_error_score,derived_relative_improvement_best,derived_relative_improvement_final,derived_improvement_steps,derived_regression_steps,derived_monotonicity_ratio,derived_avg_delta_per_step,derived_run_duration_seconds,derived_llm_span_seconds,final_err_categories_json,final_dominant_error,iteration,dsl_path,compiler_output_path,validated,is_valid,compiler_feedback_chars,compiler_error_lines,compiler_warning_lines,compiler_error_score,err_syntax_structure,err_token_recognition,err_mismatched_input,err_extraneous_input,err_missing_token,err_semantic_agent,err_semantic_resource,err_semantic_target,err_semantic_dup_agent,err_semantic_ordering,err_other,err_categories_json,repair_prompt_included_previous_dsl,repair_prompt_mode,source_path,ingested_at
c3,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423,20260227_210423,2026-02-27T21:04:23.961424,2026-02-27T21:10:06.501886,max_iterations_reached,aerobic-stream-483313-v6,global,SP1.txt,Scenario_011.txt,0,0,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/SPs/Repair/SPR2.txt,gemini-3-pro-preview,1.0,gemini-2.5-flash,0.35,0,10,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/liras_compiler.jar,1,dsl_folder,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/DSL/Scenario_11/SP1_Shot0.txt,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/dsl,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/compiler,10,10,10,0,0,,,7485,9,4944,2627,9,19781,10512,4944,2627,10,0,,0,21,2,0,145,14,0,21,799.0,4.227513227513228,0.0,-5.904761904761905,1,3,0.1111111111111111,-13.777777777777779,342.540462,310.368444,"{""syntax_structure"": 3, ""mismatched_input"": 1, ""missing_token"": 2, ""semantic_agent"": 8}",semantic_agent,0,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/dsl/ITER0_20260227_210423.LIRAs,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/compiler/ITER0_20260227_210423.LIRAs.compiler.txt,1,0,281,2,0,21,0,0,0,1,1,0,0,0,0,0,0,"{""extraneous_input"": 1, ""missing_token"": 1}",1,dsl_plus_compiler,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Runs/C3/Scenario_011/SP1/RUN_20260227_210423/run_metadata.json,2026-03-03T12:38:45Z
c3,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423,20260227_210423,2026-02-27T21:04:23.961424,2026-02-27T21:10:06.501886,max_iterations_reached,aerobic-stream-483313-v6,global,SP1.txt,Scenario_011.txt,0,0,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/SPs/Repair/SPR2.txt,gemini-3-pro-preview,1.0,gemini-2.5-flash,0.35,0,10,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/liras_compiler.jar,1,dsl_folder,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/DSL/Scenario_11/SP1_Shot0.txt,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/dsl,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/compiler,10,10,10,0,0,,,7485,9,4944,2627,9,19781,10512,4944,2627,10,0,,0,21,2,0,145,14,0,21,799.0,4.227513227513228,0.0,-5.904761904761905,1,3,0.1111111111111111,-13.777777777777779,342.540462,310.368444,"{""syntax_structure"": 3, ""mismatched_input"": 1, ""missing_token"": 2, ""semantic_agent"": 8}",semantic_agent,1,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/dsl/ITER1_20260227_210454.LIRAs,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/compiler/ITER1_20260227_210454.LIRAs.compiler.txt,1,0,707,8,0,83,1,0,1,0,2,4,0,0,0,0,0,"{""syntax_structure"": 1, ""mismatched_input"": 1, ""missing_token"": 2, ""semantic_agent"": 4}",1,dsl_plus_compiler,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Runs/C3/Scenario_011/SP1/RUN_20260227_210423/run_metadata.json,2026-03-03T12:38:45Z
c3,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423,20260227_210423,2026-02-27T21:04:23.961424,2026-02-27T21:10:06.501886,max_iterations_reached,aerobic-stream-483313-v6,global,SP1.txt,Scenario_011.txt,0,0,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/SPs/Repair/SPR2.txt,gemini-3-pro-preview,1.0,gemini-2.5-flash,0.35,0,10,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/liras_compiler.jar,1,dsl_folder,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/DSL/Scenario_11/SP1_Shot0.txt,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/dsl,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/compiler,10,10,10,0,0,,,7485,9,4944,2627,9,19781,10512,4944,2627,10,0,,0,21,2,0,145,14,0,21,799.0,4.227513227513228,0.0,-5.904761904761905,1,3,0.1111111111111111,-13.777777777777779,342.540462,310.368444,"{""syntax_structure"": 3, ""mismatched_input"": 1, ""missing_token"": 2, ""semantic_agent"": 8}",semantic_agent,2,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/dsl/ITER2_20260227_210511.LIRAs,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/compiler/ITER2_20260227_210511.LIRAs.compiler.txt,1,0,707,8,0,83,1,0,1,0,2,4,0,0,0,0,0,"{""syntax_structure"": 1, ""mismatched_input"": 1, ""missing_token"": 2, ""semantic_agent"": 4}",1,dsl_plus_compiler,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Runs/C3/Scenario_011/SP1/RUN_20260227_210423/run_metadata.json,2026-03-03T12:38:45Z
c3,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423,20260227_210423,2026-02-27T21:04:23.961424,2026-02-27T21:10:06.501886,max_iterations_reached,aerobic-stream-483313-v6,global,SP1.txt,Scenario_011.txt,0,0,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/SPs/Repair/SPR2.txt,gemini-3-pro-preview,1.0,gemini-2.5-flash,0.35,0,10,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/liras_compiler.jar,1,dsl_folder,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/DSL/Scenario_11/SP1_Shot0.txt,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/dsl,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/compiler,10,10,10,0,0,,,7485,9,4944,2627,9,19781,10512,4944,2627,10,0,,0,21,2,0,145,14,0,21,799.0,4.227513227513228,0.0,-5.904761904761905,1,3,0.1111111111111111,-13.777777777777779,342.540462,310.368444,"{""syntax_structure"": 3, ""mismatched_input"": 1, ""missing_token"": 2, ""semantic_agent"": 8}",semantic_agent,3,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/dsl/ITER3_20260227_210523.LIRAs,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/compiler/ITER3_20260227_210523.LIRAs.compiler.txt,1,0,696,8,0,83,1,0,1,0,2,4,0,0,0,0,0,"{""syntax_structure"": 1, ""mismatched_input"": 1, ""missing_token"": 2, ""semantic_agent"": 4}",1,dsl_plus_compiler,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Runs/C3/Scenario_011/SP1/RUN_20260227_210423/run_metadata.json,2026-03-03T12:38:45Z
c3,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423,20260227_210423,2026-02-27T21:04:23.961424,2026-02-27T21:10:06.501886,max_iterations_reached,aerobic-stream-483313-v6,global,SP1.txt,Scenario_011.txt,0,0,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/SPs/Repair/SPR2.txt,gemini-3-pro-preview,1.0,gemini-2.5-flash,0.35,0,10,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/liras_compiler.jar,1,dsl_folder,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/DSL/Scenario_11/SP1_Shot0.txt,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/dsl,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/compiler,10,10,10,0,0,,,7485,9,4944,2627,9,19781,10512,4944,2627,10,0,,0,21,2,0,145,14,0,21,799.0,4.227513227513228,0.0,-5.904761904761905,1,3,0.1111111111111111,-13.777777777777779,342.540462,310.368444,"{""syntax_structure"": 3, ""mismatched_input"": 1, ""missing_token"": 2, ""semantic_agent"": 8}",semantic_agent,4,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/dsl/ITER4_20260227_210606.LIRAs,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/compiler/ITER4_20260227_210606.LIRAs.compiler.txt,1,0,693,7,0,73,2,0,0,0,1,4,0,0,0,0,0,"{""syntax_structure"": 2, ""missing_token"": 1, ""semantic_agent"": 4}",1,dsl_plus_compiler,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Runs/C3/Scenario_011/SP1/RUN_20260227_210423/run_metadata.json,2026-03-03T12:38:45Z
c3,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423,20260227_210423,2026-02-27T21:04:23.961424,2026-02-27T21:10:06.501886,max_iterations_reached,aerobic-stream-483313-v6,global,SP1.txt,Scenario_011.txt,0,0,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/SPs/Repair/SPR2.txt,gemini-3-pro-preview,1.0,gemini-2.5-flash,0.35,0,10,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/liras_compiler.jar,1,dsl_folder,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/DSL/Scenario_11/SP1_Shot0.txt,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/dsl,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/compiler,10,10,10,0,0,,,7485,9,4944,2627,9,19781,10512,4944,2627,10,0,,0,21,2,0,145,14,0,21,799.0,4.227513227513228,0.0,-5.904761904761905,1,3,0.1111111111111111,-13.777777777777779,342.540462,310.368444,"{""syntax_structure"": 3, ""mismatched_input"": 1, ""missing_token"": 2, ""semantic_agent"": 8}",semantic_agent,5,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/dsl/ITER5_20260227_210612.LIRAs,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/compiler/ITER5_20260227_210612.LIRAs.compiler.txt,1,0,707,8,0,83,1,0,1,0,2,4,0,0,0,0,0,"{""syntax_structure"": 1, ""mismatched_input"": 1, ""missing_token"": 2, ""semantic_agent"": 4}",1,dsl_plus_compiler,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Runs/C3/Scenario_011/SP1/RUN_20260227_210423/run_metadata.json,2026-03-03T12:38:45Z
c3,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423,20260227_210423,2026-02-27T21:04:23.961424,2026-02-27T21:10:06.501886,max_iterations_reached,aerobic-stream-483313-v6,global,SP1.txt,Scenario_011.txt,0,0,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/SPs/Repair/SPR2.txt,gemini-3-pro-preview,1.0,gemini-2.5-flash,0.35,0,10,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/liras_compiler.jar,1,dsl_folder,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/DSL/Scenario_11/SP1_Shot0.txt,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/dsl,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/compiler,10,10,10,0,0,,,7485,9,4944,2627,9,19781,10512,4944,2627,10,0,,0,21,2,0,145,14,0,21,799.0,4.227513227513228,0.0,-5.904761904761905,1,3,0.1111111111111111,-13.777777777777779,342.540462,310.368444,"{""syntax_structure"": 3, ""mismatched_input"": 1, ""missing_token"": 2, ""semantic_agent"": 8}",semantic_agent,6,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/dsl/ITER6_20260227_210640.LIRAs,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/compiler/ITER6_20260227_210640.LIRAs.compiler.txt,1,0,707,8,0,83,1,0,1,0,2,4,0,0,0,0,0,"{""syntax_structure"": 1, ""mismatched_input"": 1, ""missing_token"": 2, ""semantic_agent"": 4}",1,dsl_plus_compiler,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Runs/C3/Scenario_011/SP1/RUN_20260227_210423/run_metadata.json,2026-03-03T12:38:45Z
c3,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423,20260227_210423,2026-02-27T21:04:23.961424,2026-02-27T21:10:06.501886,max_iterations_reached,aerobic-stream-483313-v6,global,SP1.txt,Scenario_011.txt,0,0,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/SPs/Repair/SPR2.txt,gemini-3-pro-preview,1.0,gemini-2.5-flash,0.35,0,10,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/liras_compiler.jar,1,dsl_folder,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/DSL/Scenario_11/SP1_Shot0.txt,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/dsl,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/compiler,10,10,10,0,0,,,7485,9,4944,2627,9,19781,10512,4944,2627,10,0,,0,21,2,0,145,14,0,21,799.0,4.227513227513228,0.0,-5.904761904761905,1,3,0.1111111111111111,-13.777777777777779,342.540462,310.368444,"{""syntax_structure"": 3, ""mismatched_input"": 1, ""missing_token"": 2, ""semantic_agent"": 8}",semantic_agent,7,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/dsl/ITER7_20260227_210804.LIRAs,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/compiler/ITER7_20260227_210804.LIRAs.compiler.txt,1,0,707,8,0,83,1,0,1,0,2,4,0,0,0,0,0,"{""syntax_structure"": 1, ""mismatched_input"": 1, ""missing_token"": 2, ""semantic_agent"": 4}",1,dsl_plus_compiler,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Runs/C3/Scenario_011/SP1/RUN_20260227_210423/run_metadata.json,2026-03-03T12:38:45Z
c3,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423,20260227_210423,2026-02-27T21:04:23.961424,2026-02-27T21:10:06.501886,max_iterations_reached,aerobic-stream-483313-v6,global,SP1.txt,Scenario_011.txt,0,0,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/SPs/Repair/SPR2.txt,gemini-3-pro-preview,1.0,gemini-2.5-flash,0.35,0,10,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/liras_compiler.jar,1,dsl_folder,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/DSL/Scenario_11/SP1_Shot0.txt,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/dsl,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/compiler,10,10,10,0,0,,,7485,9,4944,2627,9,19781,10512,4944,2627,10,0,,0,21,2,0,145,14,0,21,799.0,4.227513227513228,0.0,-5.904761904761905,1,3,0.1111111111111111,-13.777777777777779,342.540462,310.368444,"{""syntax_structure"": 3, ""mismatched_input"": 1, ""missing_token"": 2, ""semantic_agent"": 8}",semantic_agent,8,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/dsl/ITER8_20260227_210910.LIRAs,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/compiler/ITER8_20260227_210910.LIRAs.compiler.txt,1,0,1115,14,0,145,1,0,3,0,2,8,0,0,0,0,0,"{""syntax_structure"": 1, ""mismatched_input"": 3, ""missing_token"": 2, ""semantic_agent"": 8}",1,dsl_plus_compiler,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Runs/C3/Scenario_011/SP1/RUN_20260227_210423/run_metadata.json,2026-03-03T12:38:45Z
c3,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423,20260227_210423,2026-02-27T21:04:23.961424,2026-02-27T21:10:06.501886,max_iterations_reached,aerobic-stream-483313-v6,global,SP1.txt,Scenario_011.txt,0,0,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/SPs/Repair/SPR2.txt,gemini-3-pro-preview,1.0,gemini-2.5-flash,0.35,0,10,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/liras_compiler.jar,1,dsl_folder,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/DSL/Scenario_11/SP1_Shot0.txt,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/dsl,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/compiler,10,10,10,0,0,,,7485,9,4944,2627,9,19781,10512,4944,2627,10,0,,0,21,2,0,145,14,0,21,799.0,4.227513227513228,0.0,-5.904761904761905,1,3,0.1111111111111111,-13.777777777777779,342.540462,310.368444,"{""syntax_structure"": 3, ""mismatched_input"": 1, ""missing_token"": 2, ""semantic_agent"": 8}",semantic_agent,9,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/dsl/ITER9_20260227_211004.LIRAs,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP1/RUN_20260227_210423/compiler/ITER9_20260227_211004.LIRAs.compiler.txt,1,0,1165,14,0,145,3,0,1,0,2,8,0,0,0,0,0,"{""syntax_structure"": 3, ""mismatched_input"": 1, ""missing_token"": 2, ""semantic_agent"": 8}",,,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Runs/C3/Scenario_011/SP1/RUN_20260227_210423/run_metadata.json,2026-03-03T12:38:45Z
